Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28,79.98611076
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28,61.887365759999994
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,40.269535256000005
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365,41.052779992
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,44.296075096
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90,47.029847436000004
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,43.698299404
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,36.447769788
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,45.854290856
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,39.28978986
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,38.074243671999994
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,28.021683592
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,43.01296026
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,42.32693164
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28,47.813781648
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90,52.908319811999995
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,39.358047983999995
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365,56.141962252
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,40.563252031999994
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,42.620648416
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,41.836714203999996
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,28.23748958
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,8.06342182
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,44.207822168
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,52.516697443999995
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,53.300631656
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,41.15137506
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,52.1243856
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,37.427515183999994
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,38.60376124
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365,55.260122448
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,52.908319811999995
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180,41.719503284
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,42.131120456
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365,53.69225402399999
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,38.407950056000004
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28,30.079769451999997
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,37.721921436
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,42.229026048
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,36.251958603999995
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90,50.45930106
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,43.698299404
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,38.995383608
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,53.104130996
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,41.542997428
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7,35.076402024
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,15.049192651999999
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180,40.759063216
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,26.258003984
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7,32.823194456
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180,39.779317819999996
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,46.931941843999994
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.116911232
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,49.185149411999994
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,14.589312159999999
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7,14.638264955999999
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,41.934619796
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,9.131420144
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,50.94882902
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,33.019005639999996
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,54.378282643999995
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,51.732763231999996
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3,9.86640156
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270,50.655112243999994
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180,48.695621452
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270,55.064311264
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360,44.698039603999995
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7,30.275580636
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,40.856968808
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.98818916
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3,34.39795764
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,28.79941252
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.398217439999996
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,36.3009114
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3,28.99936056
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3,37.79707432
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,40.1964508
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.398217439999996
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3,28.096147
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,41.2996124
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.398217439999996
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3,25.2003478
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3,41.09966436
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3011712
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3,28.296095039999997
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,28.599464479999998
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3011712
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,24.40055564
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3011712
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,39.300132
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3,40.59634688
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3011712
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3,24.0971862
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7,46.20178676
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7,42.79577532
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.20100736
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,46.80163088
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7,45.69846928
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,55.59934464
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7,54.896079119999996
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.20100736
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,34.90127512
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,46.89815752
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.20100736
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7,33.398217439999996
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7,54.09628696
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.89581932
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7,49.80085148
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,47.09810556
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.89581932
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,37.997022359999995
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.89581932
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,56.095767359999996
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7,59.09498796
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,22.89749796
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7,35.101223159999996
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28,61.09446836
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,59.79825348
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.2946762
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,61.797733879999996
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28,56.69561148
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,68.29949256
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,66.89985628
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.2946762
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28,50.69717028
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28,56.3991368
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.2946762
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.495923239999996
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,68.4994406
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.29871315999999
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28,74.69782984
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,52.20022796
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.29871315999999
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28,67.69964844
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.29871315999999
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,65.99664272
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28,74.4978818
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.29871315999999
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,49.89737812
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,63.3973182
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56,64.90037588
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.30053176
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56,64.90037588
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,60.19814956
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,72.29845336
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,69.29923276
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.30053176
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,55.19944856
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,58.798513279999995
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.30053176
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,66.10006412
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,73.69808963999999
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.29715436
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56,80.19984832
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,54.896079119999996
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.29715436
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,72.99482412
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.29715436
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,71.69860924
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56,79.40005615999999
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.29715436
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56,59.89478012
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91,64.90037588
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91,66.59648684
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.19685056
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91,66.69990824
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91,62.5009994
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,74.19451236
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,70.69886903999999
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.19685056
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91,57.59882504
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,59.19840936
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.19685056
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91,68.09954452
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91,75.49762199999999
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.29663476
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91,56.49566344
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.29663476
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,76.80073164
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.29663476
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91,73.29819356
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,82.5992248
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.29663476
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91,67.79617508
222.36,0.0,96.67,189.29,4.46,967.08,870.32,3,11.57630204
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14,24.44881896
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28,24.8900836
222.36,0.0,96.67,189.29,4.46,967.08,870.32,56,29.447519959999997
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100,40.7135578
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3,10.38350856
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14,22.13907436
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28,22.83544512
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56,27.66177712
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100,34.55653712
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3,12.45193656
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14,24.986610239999997
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28,25.72434956
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56,33.963587759999996
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100,37.34202016
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,3,15.04436632
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14,21.063491799999998
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28,26.40003604
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56,35.34253976
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,100,40.56876784
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3,12.47262084
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14,20.91870184
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28,24.90387312
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56,34.20490436
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,100,39.6103962
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3,10.0318758
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14,20.08443588
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28,24.483292759999998
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56,31.53663224
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100,35.34253976
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3,9.4458212
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14,22.718234199999998
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28,28.46846404
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56,38.56239268
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100,40.38950408
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3,10.76272036
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14,25.48303296
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28,21.53923024
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56,28.62704352
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100,33.5430074
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3,7.74971024
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14,17.8229546
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28,24.24197616
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56,32.8535314
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100,39.2311844
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3,17.9953236
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14,30.38520732
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28,45.70536404
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56,50.77301264
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100,53.90323368
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3,13.18278112
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14,17.83674412
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28,40.2309246
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56,47.13257936
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100,49.973220479999995
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3,13.35515012
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14,22.31833812
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28,24.53845084
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56,31.35047372
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100,40.85834776
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3,19.93275116
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14,25.68987576
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28,30.2335226
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56,39.58971192
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100,44.298833
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3,13.817099039999999
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14,24.91766264
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28,29.21999288
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56,38.32797084
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100,42.347615919999996
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3,13.54130864
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14,26.310404159999997
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28,31.640053639999998
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56,42.54756396
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100,42.919881
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3,13.33446584
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14,25.3727168
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28,37.404073
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56,44.395359639999995
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100,47.739318239999996
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3,19.519065559999998
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14,31.35047372
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28,38.500339839999995
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56,45.08483564
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100,47.8151606
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3,15.43736764
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14,26.77235308
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28,33.72916592
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56,42.69924868
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100,45.83636448
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3,17.22311048
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14,29.93015316
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28,29.654362759999998
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56,36.96970312
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100,43.58177796
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3,13.12072828
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14,24.42813468
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28,32.66047812
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56,36.63875464
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100,44.209201119999996
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3,13.62404576
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14,21.601283079999998
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28,27.77209328
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56,35.570066839999996
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100,45.3675208
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3,7.3153403599999995
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14,21.504756439999998
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28,31.2677366
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56,43.49904084
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,48.67011084
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3,7.3980774799999995
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14,23.5111316
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28,31.11605188
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,39.14844728
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100,48.15300384
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3,22.50449664
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14,34.67374804
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28,34.73580088
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56,45.08483564
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100,48.97348028
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3,23.13881456
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14,41.885667
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28,48.28400428
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56,51.03501352
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100,55.6407132
295.71,0.0,95.64,171.54,8.87,955.14,859.2,3,22.94576128
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14,35.2322236
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28,39.94134468
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56,48.718374159999996
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100,52.04164848
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3,21.02212324
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14,33.35684888
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28,33.94290348
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56,44.14025352
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100,45.3675208
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3,15.361525279999999
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14,28.6822016
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28,30.84715624
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56,42.030456959999995
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100,51.0556978
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3,21.78054684
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14,42.29245784
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28,50.60064364
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56,55.82687172
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100,60.949678399999996
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3,23.52492112
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14,42.21661548
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28,52.5035974
